Fecha,Mes,Dia,Orden de dia,Tipo de dia,Franja,Orden de franja,Aeronave,Alcance,Regimen,Orden de regimen,Origen,Destino,Ruta,N operados,N puntuales,Minutos de demora,N con llegada,Minutos recuperados,Minutos programados,Minutos reales
2017-07-31,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,2,2,6,2,-1.0,100,101.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Salida puntual,1,SVO,LED,SVO - LED,1,1,0,1,0.0,50,50.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Boeing 777-300,Largo alcance,Demora minima,2,SVO,SVX,SVO - SVX,1,1,1,1,-2.0,105,107.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,OMS,SVO - OMS,1,1,4,1,1.0,180,179.0
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,OMS,SVO - OMS,1,1,4,1,-1.0,180,181.0
2017-07-22,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,OMS,SVO - OMS,1,1,2,1,2.0,180,178.0
2017-07-20,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,ROV,SVO - ROV,1,1,5,1,0.0,80,80.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 767-300,Largo alcance,Salida puntual,1,SVO,UFA,SVO - UFA,1,1,0,1,1.0,90,89.0
2017-07-25,Julio,Martes,2,Dia laborable,Manana (06-11),2,Boeing 767-300,Largo alcance,Demora leve,3,SVO,UFA,SVO - UFA,1,1,6,1,0.0,90,90.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,SVO,KJA,SVO - KJA,1,1,4,1,2.0,265,263.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,SVO,KJA,SVO - KJA,1,1,3,1,0.0,265,265.0
2017-07-25,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,VOG,SVO - VOG,1,1,2,1,0.0,75,75.0
2017-08-01,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,VOG,SVO - VOG,1,1,5,1,-1.0,75,76.0
2017-07-20,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,MMK,SVO - MMK,1,1,4,1,0.0,115,115.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,MMK,SVO - MMK,1,1,4,1,0.0,115,115.0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,4,1,0.0,135,135.0
2017-07-31,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora severa,5,SVO,PES,SVO - PES,1,0,152,1,0.0,135,135.0
2017-07-29,Julio,Sabado,6,Fin de semana,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,4,1,-1.0,135,136.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,2,1,-4.0,135,139.0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora severa,5,SVO,PES,SVO - PES,1,0,178,1,3.0,135,132.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,JOK,SVO - JOK,1,1,5,1,-2.0,130,132.0
2017-08-15,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora severa,5,SVO,JOK,SVO - JOK,1,0,188,0,0.0,130,0.0
2017-07-27,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,JOK,SVO - JOK,1,1,3,1,2.0,130,128.0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,JOK,SVO - JOK,1,1,3,1,-1.0,130,131.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,JOK,SVO - JOK,1,1,4,1,0.0,130,130.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PKV,SVO - PKV,1,1,1,1,0.0,115,115.0
2017-07-24,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PKV,SVO - PKV,1,1,2,1,0.0,115,115.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora minima,2,SVO,UUS,SVO - UUS,1,1,3,1,1.0,525,524.0
2017-07-18,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora minima,2,SVO,UUS,SVO - UUS,1,1,4,1,2.0,525,523.0
2017-07-29,Julio,Sabado,6,Fin de semana,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora minima,2,SVO,UUS,SVO - UUS,1,1,1,1,2.0,525,523.0
2017-07-24,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora leve,3,SVO,UUS,SVO - UUS,1,1,6,1,3.0,525,522.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,NUX,SVO - NUX,1,1,3,1,0.0,185,185.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,NUX,SVO - NUX,1,1,2,1,-1.0,185,186.0
2017-07-20,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,ESL,SVO - ESL,1,1,3,1,3.0,230,227.0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,MJZ,SVO - MJZ,1,1,1,1,-4.0,345,349.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora leve,3,SVO,MJZ,SVO - MJZ,1,1,6,1,3.0,345,342.0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,MJZ,SVO - MJZ,1,1,2,1,-1.0,345,346.0
2017-07-22,Julio,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,GOJ,SVO - GOJ,1,1,3,1,0.0,30,30.0
2017-07-30,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,GOJ,SVO - GOJ,1,1,2,1,0.0,30,30.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,GOJ,SVO - GOJ,1,1,5,1,0.0,30,30.0
2017-07-27,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,2,1,0.0,100,100.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora severa,5,SVO,AAQ,SVO - AAQ,1,0,208,1,0.0,100,100.0
2017-07-24,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,4,1,1.0,100,99.0
2017-07-31,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,4,1,0.0,100,100.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,NNM,SVO - NNM,1,1,2,1,-2.0,130,132.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,OVS,SVO - OVS,1,1,6,1,0.0,130,130.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,OVS,SVO - OVS,1,1,7,1,0.0,130,130.0
2017-07-28,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,UUA,SVO - UUA,1,1,2,1,0.0,85,85.0
2017-07-27,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,GDZ,SVO - GDZ,1,1,4,1,0.0,110,110.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,RGK,SVO - RGK,1,1,2,1,-2.0,260,262.0
2017-07-22,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,TJM,SVO - TJM,1,1,7,1,0.0,135,135.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,TJM,SVO - TJM,1,1,4,1,0.0,135,135.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,IJK,SVO - IJK,1,1,2,1,0.0,85,85.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,SVO,IJK,SVO - IJK,1,1,7,1,0.0,85,85.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,BAX,SVO - BAX,1,1,2,1,-3.0,235,238.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,ULV,SVO - ULV,1,1,4,1,0.0,55,55.0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,ULV,SVO - ULV,1,1,6,1,1.0,55,54.0
2017-07-29,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,ULV,SVO - ULV,2,2,5,2,-1.0,110,111.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,ULV,SVO - ULV,1,1,6,1,0.0,55,55.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,SVO,ULV,SVO - ULV,1,0,205,1,0.0,55,55.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,ULY,SVO - ULY,1,1,3,1,0.0,65,65.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,ULY,SVO - ULY,1,1,5,1,-1.0,65,66.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,MCX,SVO - MCX,1,1,4,1,-3.0,135,138.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,TOF,SVO - TOF,1,1,4,1,-1.0,235,236.0
2017-07-24,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,TOF,SVO - TOF,1,1,2,1,-3.0,235,238.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,TOF,SVO - TOF,1,1,3,1,2.0,235,233.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,TOF,SVO - TOF,1,1,5,1,-1.0,235,236.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,KEJ,SVO - KEJ,1,1,3,1,-1.0,240,241.0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,ASF,SVO - ASF,1,1,3,1,0.0,110,110.0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,ASF,SVO - ASF,1,1,2,1,1.0,110,109.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,ASF,SVO - ASF,1,1,2,1,0.0,110,110.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PEZ,SVO - PEZ,1,1,2,1,-1.0,115,116.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,KVX,SVO - KVX,1,1,3,1,0.0,60,60.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,KVX,SVO - KVX,1,1,2,1,-1.0,60,61.0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,SVO,KVX,SVO - KVX,1,0,204,1,0.0,60,60.0
2017-07-17,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,CSY,SVO - CSY,1,1,1,1,0.0,50,50.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora severa,5,SVO,KGD,SVO - KGD,1,0,172,1,0.0,90,90.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,SVO,STW,SVO - STW,1,1,7,1,-1.0,105,106.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,STW,SVO - STW,1,1,2,1,-1.0,105,106.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,BZK,SVO - BZK,1,1,4,1,0.0,30,30.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,BZK,SVO - BZK,1,1,2,1,0.0,30,30.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Boeing 777-300,Largo alcance,Demora minima,2,SVO,AER,SVO - AER,1,1,2,1,0.0,105,105.0
2017-07-21,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,OGZ,SVO - OGZ,1,1,1,1,-3.0,130,133.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,SKX,SVO - SKX,1,1,4,1,0.0,45,45.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,SKX,SVO - SKX,1,1,3,1,0.0,45,45.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,1,1,0.0,55,55.0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,2,2,7,2,1.0,110,109.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,5,1,-1.0,55,56.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,4,1,0.0,55,55.0
2017-08-08,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,VKO,LED - VKO,1,1,2,1,0.0,50,50.0
2017-07-17,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,SVO,LED - SVO,2,2,6,2,-1.0,100,101.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora leve,3,LED,SVO,LED - SVO,1,1,6,1,0.0,50,50.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,SVO,LED - SVO,1,1,5,1,0.0,50,50.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,LED,KZN,LED - KZN,1,1,1,1,-1.0,100,101.0
2017-07-23,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,LED,KZN,LED - KZN,1,1,3,1,0.0,100,100.0
2017-07-17,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,LED,VOZ,LED - VOZ,1,1,3,1,-1.0,90,91.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Noche (20-23),5,Airbus A319-100,Largo alcance,Demora minima,2,LED,YKS,LED - YKS,1,1,4,1,4.0,385,381.0
2017-07-27,Julio,Jueves,4,Dia laborable,Noche (20-23),5,Airbus A319-100,Largo alcance,Demora minima,2,LED,YKS,LED - YKS,1,1,1,1,3.0,385,382.0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,LED,TBW,LED - TBW,1,1,3,1,-4.0,205,209.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,LED,TBW,LED - TBW,1,1,2,1,1.0,205,204.0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,LED,TBW,LED - TBW,1,1,3,1,1.0,205,204.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,LED,TBW,LED - TBW,1,1,3,1,0.0,205,205.0
2017-07-23,Julio,Domingo,7,Fin de semana,Noche (20-23),5,Airbus A319-100,Largo alcance,Demora minima,2,LED,CNN,LED - CNN,1,1,5,1,-1.0,400,401.0
2017-07-16,Julio,Domingo,7,Fin de semana,Noche (20-23),5,Airbus A319-100,Largo alcance,Demora minima,2,LED,CNN,LED - CNN,1,1,2,1,0.0,400,400.0
2017-07-27,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,LED,GOJ,LED - GOJ,1,1,2,1,-1.0,70,71.0
2017-07-16,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,Salida puntual,1,LED,VKT,LED - VKT,1,1,0,1,0.0,155,155.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,LED,TJM,LED - TJM,1,1,3,1,0.0,175,175.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,LED,TJM,LED - TJM,1,1,2,1,0.0,175,175.0
2017-08-01,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora leve,3,LED,IKT,LED - IKT,1,1,6,1,2.0,350,348.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora leve,3,LED,IKT,LED - IKT,1,1,6,1,1.0,350,349.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,Demora minima,2,LED,KHV,LED - KHV,1,1,3,1,-2.0,485,487.0
2017-07-20,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,Demora minima,2,LED,KHV,LED - KHV,1,1,2,1,2.0,485,483.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,LED,IAR,LED - IAR,1,1,1,1,0.0,120,120.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,LED,IAR,LED - IAR,1,1,2,1,-2.0,120,122.0
2017-07-29,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,LED,REN,LED - REN,1,1,2,1,0.0,155,155.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,LED,REN,LED - REN,1,1,1,1,0.0,155,155.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,LED,REN,LED - REN,1,1,2,1,-1.0,155,156.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,LED,KVX,LED - KVX,1,1,5,1,0.0,90,90.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,LED,CSY,LED - CSY,1,1,2,1,1.0,85,84.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,LED,KLF,LED - KLF,1,1,4,1,-1.0,135,136.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,LED,KLF,LED - KLF,1,1,2,1,0.0,135,135.0
2017-07-27,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,LED,CEE,LED - CEE,2,2,8,2,1.0,170,169.0
2017-07-20,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,LED,CEE,LED - CEE,2,2,7,2,-2.0,170,172.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,Demora minima,2,OVB,DME,OVB - DME,1,1,1,1,-1.0,205,206.0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,Demora minima,2,OVB,DME,OVB - DME,1,1,3,1,2.0,205,203.0
2017-08-08,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,Demora minima,2,OVB,DME,OVB - DME,1,1,3,1,2.0,205,203.0
2017-07-22,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Salida puntual,1,OVB,KJA,OVB - KJA,1,1,0,1,0.0,125,125.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Salida puntual,1,OVB,KJA,OVB - KJA,1,1,0,1,-3.0,125,128.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora leve,3,OVB,KJA,OVB - KJA,1,1,6,1,-1.0,125,126.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,OVB,ABA,OVB - ABA,1,1,2,1,-1.0,115,116.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,OVB,ABA,OVB - ABA,1,1,3,1,-1.0,115,116.0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,OVB,ABA,OVB - ABA,1,1,3,1,-3.0,115,118.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,OVB,ABA,OVB - ABA,2,2,7,2,3.0,230,227.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,OVB,MJZ,OVB - MJZ,1,1,4,1,-1.0,170,171.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,OVB,MJZ,OVB - MJZ,1,1,2,1,1.0,170,169.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,OVB,MJZ,OVB - MJZ,1,1,3,1,-1.0,170,171.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,OVB,MJZ,OVB - MJZ,1,1,2,1,-1.0,170,171.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,OVB,PYJ,OVB - PYJ,1,1,1,1,-1.0,170,171.0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,OVB,SLY,OVB - SLY,1,1,3,1,0.0,130,130.0
2017-08-15,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Salida puntual,1,OVB,SLY,OVB - SLY,1,1,0,1,0.0,130,130.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,OVB,SLY,OVB - SLY,1,1,3,1,0.0,130,130.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora severa,5,OVB,SLY,OVB - SLY,1,0,176,1,-1.0,130,131.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora leve,3,OVB,HMA,OVB - HMA,1,1,9,1,0.0,205,205.0
